Document group,Document name,Segment,Author,Creation date,Area,Coverage %,sentiment
FAO,FAO_65_2017_Eval,"Socio-economic, governance  
and management issues remain the responsibility of MoEWA to a great extent. This may  
reflect a lack of awareness about FAO’s policy advisory function within MoEWA.",Vytas,02.07.2020 15:46:07,192,0.079975,negative
FAO,FAO_65_2017_Eval,"his is especially the case for, but not confined to,  
the increased date production that stems from more efficient irrigation applied in Al Hassa.",Vytas,02.07.2020 15:46:07,146,0.060815,negative
FAO,FAO_65_2017_Eval,"he capacity development component of the Technical Cooperation Assistance was  
reduced mainly to training.",Vytas,02.07.2020 15:46:07,106,0.044153,negative
FAO,FAO_65_2017_Eval,"KSA universities, of  
which there are many, produce large numbers of suitably qualified graduates who could  
occupy many of the positions currently taken by international experts. Moreover, the  
technical advice being offered within the programme takes little account of major advances  
in production methods. For example, more use should be made of the biotechnology  
facilities available in Al Hassa, and many additional technical advances in crop production  
could be taken advantage of.",Vytas,02.07.2020 15:46:07,490,0.204104,negative
FAO,FAO_65_2017_Eval,"All projects had problems with FAO  
and MoEWA coordination and linkages. There were also limitations regarding the extent  
of cooperation and collaboration with local and foreign institutions and universities. The  
research-training-extension model was not efficiently or effectively implemented, and  
there were major communication problems evident among partners.",Vytas,02.07.2020 15:46:07,365,0.152036,negative
FAO,FAO_65_2017_Eval,"For example, several projects addressed issues of irrigation, but only to enhance  
irrigation efficiency or to use treated waste water for irrigation.",Vytas,02.07.2020 15:46:07,150,0.062481,negative
FAO,FAO_65_2017_Eval,"he  
example of extension is particularly telling: while strong extension services are central to  
the impact pathways of the projects reviewed, there was no indication that the needs of  
other projects were considered with regard to extension services.",Vytas,02.07.2020 15:46:07,252,0.104968,negative
FAO,FAO_65_2017_Eval,"However, in the implementation process, the  
approach to capacity development was not comprehensive and the focus remained on  
providing training. Moreover, there was inadequate capacity building of local human  
resources and problems with FAO and MoEWA coordination and linkages. Achievements  
in the other two aspects of capacity development remained modest because most of the  
outputs (e.g. recommendations of studies, frameworks and strategies) were not approved  
or adopted by MoEWA.",Vytas,02.07.2020 15:46:07,489,0.203687,negative
FAO,FAO_65_2017_Eval,"ous strategies, policies, guidelines and protocols were compiled  
by individual projects, but it was often the case that such contributions remained without  
official endorsement and adoption.",Vytas,02.07.2020 15:46:07,192,0.079975,negative
FAO,FAO_65_2017_Eval,"However, the Technical Cooperation Assistance is not yet designed to influence  
directly the country’s food security policies and priorities.",Vytas,02.07.2020 15:46:25,141,0.058732,negative
FAO,FAO_65_2017_Eval,"FAO has paid little attention to strategic partnerships at  
national, regional and international levels, and there are mixed results at the project level  
regarding long-term partnerships.",Vytas,02.07.2020 15:46:25,188,0.078309,negative
FAO,FAO_65_2017_Eval,"FAO has inadequate capacity in the country to integrate social  
development issues (poverty reduction and social inclusion), and has no clear approach to  
mainstreaming gender issues.",Vytas,02.07.2020 15:46:25,183,0.076226,negative
FAO,FAO_65_2017_Eval,"e long-term sustainability of the programme  
appears to be of general concern, and not just regarding FAO interventions.",Vytas,02.07.2020 15:46:25,120,0.049985,negative
FAO,FAO_65_2017_Eval,"Capacity development provided by the Technical Cooperation  
Assistance in most cases lacked a clear strategy, and has focused on capacity building  
of staff through training workshops and study tours",Vytas,02.07.2020 15:46:25,199,0.082891,negative
FAO,FAO_65_2017_Eval,"ittle was achieved in terms of  
institution building and the creation of enabling environments, though much of this was  
due to the narrow focus of the Technical Cooperation Assistance on projects and the  
limited extent of the national cadre in MoEWA.",Vytas,02.07.2020 15:46:25,252,0.104968,negative
FAO,FAO_65_2017_Eval,"FAO’s contribution to gender equality was limited and confined to the three  
rural development projects.",Vytas,02.07.2020 15:46:25,104,0.04332,negative
FAO,FAO_65_2017_Eval,"Similarly, a review of programme documents relating to gender revealed a lack of  
conceptual integration of gender analysis.",Vytas,02.07.2020 15:46:25,124,0.051651,negative
FAO,FAO_65_2017_Eval,"The project’s work in aquaculture had three major attributes, which could potentially  
affect its sustainability:",Vytas,02.07.2020 15:46:25,113,0.047069,negative
FAO,FAO_65_2017_Eval,"First, the work related to cage culture, water recirculation system feeds, and environmental  
impact assessments is still in the early stages and requires more time and increased policy 
support for private sector investments to allow scaling-up of the technologies;",Vytas,02.07.2020 15:46:25,266,0.110799,negative
FAO,FAO_65_2017_Eval,"Second, the project’s interventions have been narrowly focused on the technical aspects  
of the interventions, without much effort to locate them in the broader social, economic,  
environmental and trade context.",Vytas,02.07.2020 15:46:25,212,0.088306,negative
FAO,FAO_65_2017_Eval,"Third, the project activities have largely remained within the sphere of research and have  
only made a partial transition to the development phase (through activities such as the 
Yanbu Forum on Aquaculture Investment Opportunities in KSA)",Vytas,02.07.2020 15:46:25,240,0.099969,negative
FAO,FAO_65_2017_Eval,"here is a corresponding need for policy advice covering  
production, irrigation and marketing",Vytas,02.07.2020 15:46:25,93,0.038738,negative
FAO,FAO_65_2017_Eval,"Over the two programme phases, the Technical Cooperation Assistance approach  
was characterized by traditional and somewhat simplistic methods of providing technical  
assistance",Vytas,02.07.2020 15:46:25,177,0.073727,negative
FAO,FAO_65_2017_Eval,"The model followed in the Technical Cooperation Assistance programme was not the most  
current, having relied significantly on expatriate technical experts",Vytas,02.07.2020 15:46:25,155,0.064563,negative
FAO,FAO_65_2017_Eval,"For many projects, there were issues of prolonged absences of Chief Technical Advisors and  
frequent turnover among National Project Director",Vytas,02.07.2020 15:46:25,141,0.058732,negative
FAO,FAO_65_2017_Eval,"Furthermore, the Memorandum of Understanding constrained the technical cooperation  
programme from addressing emerging issues that were outside the scope of the agreed  
project",Vytas,02.07.2020 15:46:25,176,0.073311,negative
FAO,FAO_65_2017_Eval,"A major failing of the Technical Cooperation Assistance programme was that it was  
operated as a series of independent projects, and therefore took no advantage of the  
benefits of information exchange and cooperation among staff of the various entities.",Vytas,02.07.2020 15:46:25,254,0.105801,negative
FAO,FAO_66_2017_Eval,"he Organization’s efforts to develop strategic relations with civil  
society and the private sector are still at an early stage. More synergies could be achieved with  
development partners, especially financing institutions",Vytas,02.07.2020 15:46:07,223,0.136371,negative
FAO,FAO_66_2017_Eval,"The programme’s  
implementation to date has benefitted only a limited portion of the country’s vulnerable and  
disadvantaged populations. Furthermore, pro-poor approaches and gender mainstreaming  
were not always adequately considered at the design stage. The monitoring of progress towards  
gender equity and mainstreaming was missing.",Vytas,02.07.2020 15:46:07,336,0.205474,negative
FAO,FAO_66_2017_Eval,"ts record was mixed as a disseminator of innovative  
approaches and a provider of technical support for project implementation.",Vytas,02.07.2020 15:46:07,127,0.077664,negative
FAO,FAO_66_2017_Eval,"ut lacked mechanisms for monitoring  
performance and ascertaining the contributions of individual projects to the programme’s goals.",Vytas,02.07.2020 15:46:07,132,0.080722,negative
FAO,FAO_66_2017_Eval,"The lack of a  
functioning monitoring and evaluation system limited attribution of the results.",Vytas,02.07.2020 15:46:07,95,0.058095,negative
