segment,sentiment,embeddings,cluster,x,y,id,props
"However, with regard to reintegration in Burundi, the second part of Pil- lar 1, the achievements seem to fall short of expectations.",negative,[-0.615183  -1.862236   3.0049057],0,7.442182540893555,-6.52456521987915,1429,"[0.01984069, 0.006785369, 0.97337395]"
"In general, Burundian refugees appear to have had difficulties in reintegration and the 1972 group has faced particular problems, because of their length of absence.",negative,[-1.8415174 -0.653969   3.1992807],0,13.397747039794922,-6.497530937194824,1430,"[0.0060186926, 0.010560989, 0.9834204]"
Pillar 2 is therefore likely to be completed at an unknown point in time.,negative,[-2.397907   1.3372399  1.3499475],0,12.27812957763672,2.1294660568237305,1431,"[0.009385869, 0.06720594, 0.92340827]"
"Nevertheless, the non-issuance of citizen certificates questions the overall effectiveness and shows that effectiveness is hampered, when political issues are at play.",negative,[-1.6407279 -0.7307517  3.0410461],0,12.30871295928955,-6.190564155578612,1432,"[0.0059991586, 0.00792063, 0.9860802]"
"There could also be other factors, which could erode the potential achievement of long-term and sustainable livelihoods.",negative,[-2.6115918   0.88146913  2.3492866 ],0,13.59426498413086,0.4803191423416137,1433,"[0.0054109576, 0.07659076, 0.9179983]"
There remain a few areas for improvement.,negative,[-0.7640166 -1.5927818  2.715797 ],0,7.744813919067383,-6.117403984069824,1434,"[0.015940325, 0.009011271, 0.9750484]"
Drivers and partners asked to be consulted more during the vehicle ordering process.,negative,[-1.3641535  -0.39501283  2.1196036 ],0,10.993258476257324,-3.555354595184326,1435,"[0.013700281, 0.0064257593, 0.97987396]"
Country operations reported some confusion about a few aspects of the process.,negative,[-1.5727023 -1.2815506  3.5278368],0,10.9275541305542,-10.153504371643066,1436,"[0.014223049, 0.006085664, 0.9796913]"
"Despite this, country operations and UNCHR partners resist returning retired vehicles and there is a gap of approximately 50 percent between the number of vehicles identified for disposal and the number turned in.",negative,[-0.6452959 -1.3109403  2.297144 ],0,7.784244060516357,-5.535410404205322,1437,"[0.018557938, 0.007656625, 0.9737854]"
"Considering GFM brings in about 1,000 new vehicles each year, and that GFM will start disposal of GFM rental vehicles as of 2019, closing this gap is essential.",negative,[-0.9995074   1.3939991  -0.43229085],0,9.696680068969727,7.247617721557617,1438,"[0.018782511, 0.21797307, 0.7632444]"
"However, in 2017, there was a sharp increase in the average vehicle fleet age in Europe and Asia Pacific (AP) because, as noted above, country operations are not disposing of vehicles according to the disposal policy.",negative,[-0.8361514  1.4166715 -0.8457927],1,8.284694671630861,9.403084754943848,1439,"[0.021955006, 0.023555916, 0.95448905]"
Country operations have not yet put in place all the processes to effectively use the tracking system and its data.,negative,[-1.2973915 -1.4610604  3.3092263],0,9.185664176940918,-8.904817581176758,1440,"[0.007135875, 0.007538345, 0.98532575]"
GFM staff feel that this process is complex and time consuming and that not all revenues have been credited GFM budgets.,negative,[-1.8536253 -0.7714196  3.3539643],0,13.732149124145508,-7.527364730834961,1441,"[0.004765051, 0.0097099375, 0.9855251]"
"This was evident in the limited resources invested in managing the fleet and little ownership, especially at senior management level, of the importance of fleet management.",negative,[-1.8933202  -0.86277944  3.4271903 ],0,13.708840370178224,-7.995681762695312,1442,"[0.006503978, 0.0060555497, 0.98744047]"
"Data mileage and vehicle utilization is also not analyzed, in part because of lack of capacities in country operations, and as result are not used for planning and right-sizing the fleet.",negative,[-2.1444345  -0.33138922  3.0593057 ],0,14.539066314697266,-4.390504360198976,1443,"[0.005270151, 0.007776313, 0.98695356]"
"Indeed, while the majority of UNHCR vehicles meet either the Euro 1 or 3 standard (i.e., polluting between 3 and 15 times more than the Euro 6 standard), greener vehicles manufactured for African and Asian markets are simply not available.",negative,[-1.539447  -1.0859884  3.04598  ],0,10.898795127868652,-6.995166301727295,1444,"[0.0079119215, 0.008590165, 0.9834979]"
"However, the evaluation found that GFM and country operations could do more to ensure the use of simple eco-driving techniques and better trip planning.",negative,[-1.2748169 -1.3622236  3.1464305],0,9.443190574645996,-7.482334613800049,1445,"[0.011908179, 0.0071652727, 0.9809265]"
Country operations have expressed concern about excessive lead time and double charges for vehicle rental.,negative,[-1.2359816 -1.2973231  2.9116654],0,9.683282852172852,-6.722177505493164,1446,"[0.015123021, 0.008020769, 0.9768562]"
Another issue hampering the full functioning of GFM is that light vehicle management does not appear to be an operational priority for country operations.,negative,[-1.633067  -1.2272326  3.6145647],0,11.906451225280762,-10.121097564697266,1447,"[0.0065247403, 0.0070937257, 0.98638153]"
"In general, UNHCR fleet data management is weak.",negative,[-1.7941283 -0.9204396  3.3806922],0,13.246878623962402,-7.959367752075195,1448,"[0.0057317642, 0.0065718004, 0.98769647]"
"UNHCR should consider assuming a higher profile in the PoC process, given its role of protector of a significant proportion of civilians affected by conflict.",negative,[-1.546961   2.6109216 -1.1848056],1,13.312799453735352,14.89709758758545,1449,"[0.010535414, 0.93730867, 0.05215589]"
"However, it does so in a limited manner as it relates only to situations of armed conflict.",negative,[-2.0694935  1.9491323  0.3597968],0,12.290284156799315,5.14705228805542,1450,"[0.020233432, 0.014409851, 0.9653567]"
"Hence, where it did materialize, this involvement was limited, hesitant and relatively slow (Annexes 2 and 3).",negative,[-2.1852388   2.1302488   0.15555948],0,12.57418441772461,6.036612033843994,1451,"[0.00715718, 0.009415314, 0.98342746]"
"In many other instances, however, the funding pattern has been less positive.",negative,[-0.05379483 -0.89402217  0.9826024 ],3,4.509870052337647,-1.1281293630599976,1452,"[0.037712008, 0.0107086925, 0.9515793]"
"With a growing appreciation of protection issues associated with natural disasters, and given the dissatisfaction with the current system of designating the Protection Cluster Lead at the country level, the High Commissioner has now proposed that UNHCR play a more predictable role in displacements arising from natural disasters.",negative,[-1.1003985  2.1545882 -1.2564334],1,9.327045440673828,12.994436264038086,1453,"[0.04141578, 0.62865126, 0.3299329]"
Guidance Note on Using the Cluster Approach to Strengthen Humanitarian Response have proven to be dysfunctional.,negative,[-1.7071519 -1.0052509  3.2346518],0,12.15665340423584,-7.970427513122559,1454,"[0.012365062, 0.0065431385, 0.98109186]"
"In the context of greater awareness by the international community of the likelihood of an increase in the number and intensity of sudden-onset natural disasters, and because of a better appreciation of the protection needs of those affected by such disasters, there is now growing pressure for the IASC and the three designated core- protection agencies (UNHCR, UNICEF, OHCHR) to redress this generally perceived weakness.",negative,[-2.2983978   0.10061409  2.8056738 ],0,14.383186340332033,-2.5377185344696045,1455,"[0.004193191, 0.01775876, 0.9780481]"
"Of this number, UNHCR had an operational involvement in thirteen (13), and in a further 5, its involvement took some other form (donation of tents etc.)",negative,[-0.23848957  1.6494436  -1.9965069 ],1,4.452153205871582,11.148731231689453,1456,"[0.01601314, 0.052951075, 0.93103576]"
"By way of example, the UNHCR components in the Flash Appeals for the Philippines Hurricanes (2009) and the Haiti Earthquake (2010) had received no contributions by 13 April 2010.",negative,[-0.7163757 -1.4176161  2.4559526],0,7.9382081031799325,-5.672774791717527,1457,"[0.012542076, 0.007857041, 0.97960085]"
"If UNHCR misses an initial Flash Appeal (which was the case in regard to the Flash Appeals for the Philippines and Haiti), and given the linkage between Rapid Response Grants under CERF and Flash Appeals, then the chances of UNHCR resourcing involvements in sudden-impact disasters are reduced significantly.",negative,[-2.556621   0.8685749  2.1028743],0,13.193586349487305,0.4182833731174469,1458,"[0.01158454, 0.017853694, 0.97056174]"
"This leadership has not been forthcoming in some situations, for example, the Haiti Earthquake response.",negative,[-1.6553764  -0.62262547  2.928395  ],0,12.158089637756348,-5.27216100692749,1459,"[0.0072740437, 0.010721569, 0.98200446]"
"The presence of some 150 people in a coordination meeting of the Protection Cluster, as is the case in Haiti, is not a recipe for success.",negative,[-0.745463    1.172073   -0.53133523],1,7.984891891479492,8.92718505859375,1460,"[0.027263599, 0.019955013, 0.9527813]"
There has not been the best use of local NGOs in the Haiti response; there needs to be a better interface between the international community and civil society.,negative,[-2.1533942   1.3590562   0.97912323],0,11.497117042541506,3.44966459274292,1461,"[0.0047435365, 0.023695894, 0.97156054]"
"On the other hand, as this study has shown, there are a range of issues that require the engagement of EXCOM in elaborating, in partnership with the High Commissioner, the details regarding how the Office can respond to this possible new commitment, including its financial, administrative and operational implications, without prejudice to its core mandate for refugee protection and assistance.",negative,[-2.5832307  1.0998106  1.8258996],0,12.902658462524414,1.2199889421463013,1462,"[0.0067106993, 0.32250825, 0.6707811]"
"This was nevertheless a major challenge given the heavy demands on field teams, particularly in the early phase of the return movement.",negative,[-2.1051068   0.51399577  2.0808966 ],0,12.75434112548828,-0.3378251791000366,1463,"[0.010646469, 0.023915881, 0.9654377]"
"Significant gaps therefore persist in this sector, particularly for vulnerable returnee families, including many female headed households.",negative,[-1.9795727   1.1122782   0.91184115],0,11.17444133758545,3.5763187408447266,1464,"[0.005012634, 0.009474207, 0.98551315]"
